AREAP;qual;value
4107207003002;1;0.5899974944875604
4107256001001;1;0.6068346974554671
4107306001001;1;0.5760452935755003
4107405001001;1;0.6412808429364663
4107504001001;1;0.5821112385369835
4107520001001;1;0.6831677779789612
4107538001001;1;0.5937510624832768
4107546001001;1;0.7482393211687375
4107553001001;1;0.6409717566985271
4107603001001;1;0.6456697540204765
4107652003001;1;0.5356922737394084
4107652003002;1;0.5348130525168842
4107652003003;1;0.6677217977224218
4107652003004;1;0.6630735553567255
4107702001001;1;0.6139238155452917
4107736001001;1;0.7372625828816987
4107751001001;1;0.6833735344602573
4107801001001;1;0.5941478748010748
4107850001001;1;0.7050472163835458
4107900001001;1;0.5549588350235902
4108007001001;1;0.6567399639609602
4108106001001;1;0.6163151092635104
4108205001001;1;0.601773375667312
4108304003001;1;0.6936304083251823
4108304003002;1;0.6596673535108701
4108304003003;1;0.602571835728524
4108304003004;1;0.6708984687996572
4108304003005;1;0.5857524548639765
4108304003006;1;0.5345642147408711
4108304003007;1;0.4205352287234454
4108304003008;1;0.5599788195115454
4108304003009;1;0.5407744916556675
4108304003010;1;0.4413360201268712
4108304003011;1;0.376260712876935
4108320001001;1;0.6976645563571551
4108403003001;1;0.5508387990351501
4108403003002;1;0.5270805611243755
4108403003003;1;0.5740685891766859
4108403003004;1;0.33848363584446156
4108403003005;1;0.5684699525353449
4108452001001;1;0.76251631940509
4108502001001;1;0.7183559363867617
4108551001001;1;0.7250778022690161
4108601003001;1;0.6071577772634177
4108601003002;1;0.6070430053063693
4108650001001;1;0.7437660323748528
4108700001001;1;0.6949367481872086
4108809003001;1;0.6834766848706932
4108809003002;1;0.5701202063070059
4108908001001;1;0.6872810460537498
4108957001001;1;0.7290672606867947
4109005001001;1;0.6291141991235046
4109104001001;1;0.5943162186170965
4109203001001;1;0.660521888503369
4109302001001;1;0.7111040954154445
4109401003001;1;0.6764333773730781
4109401003002;1;0.7013272676554527
4109401003003;1;0.6047654529685268
4109401003004;1;0.7884779534376866
4109401003005;1;0.4701609936922659
4109401003006;1;0.5288508807194848
4109401003007;1;0.4532173852367576
4109401003008;1;0.5160091120552819
4109401003009;1;0.6598300080128378
4109500001001;1;0.7690029466884901
4109609003001;1;0.5214491732900356
4109609003002;1;0.6582587799913033
4109658001001;1;0.7031539443206636
4109708003001;1;0.6658441703366176
4109757001001;1;0.6653957711683123
4109807003001;1;0.617303909944951
4109807003002;1;0.5391049499074134
4109906001001;1;0.6879629038223346
4110003001001;1;0.5215983147367345
4110052001001;1;0.6513719470000933
4110078001001;1;0.7737226260209733
4110102003001;1;0.698111855757556
4110102003002;1;0.8010967911051866
4110201001001;1;0.7864622807116085
4110300001001;1;0.6472972278397778
4110409001001;1;0.6169843815063456
4110508001001;1;0.7562242842621401
4110607001001;1;0.6614333519488537
4110656001001;1;0.6526189682564305
4110706003001;1;0.7767616339937761
4110706003002;1;0.5902217377027168
4110706003003;1;0.5410374294803021
4110805001001;1;0.7479874702417155
4110904001001;1;0.6104035262568921
4110953001001;1;0.6286292683143315
4111001001001;1;0.6329594165019258
4111100001001;1;0.5557501451628915
4111209001001;1;0.6358549250056792
4111258001001;1;0.7339576471255214
4111308001001;1;0.7029060211996907
4111407001001;1;0.7254408933440697
4111506003001;1;0.6082486567503044
4111506003002;1;0.5948704754763608
4111555001001;1;0.6133368806176058
4111605001001;1;0.49530120154686413
4111704001001;1;0.6668421678657629
4111803003001;1;0.6429849896996243
4111803003002;1;0.48763383463044835
4111902001001;1;0.6452931900064709
4112009003001;1;0.6737270630531196
4112009003002;1;0.5182264539298619
4112108001001;1;0.5440027534424468
4112207001001;1;0.6783123184621144
4112306001001;1;0.6703011861683091
4112405001001;1;0.6612656455236668
4112504001001;1;0.6991369254419104
4112603001001;1;0.6754072683650896
4112702001001;1;0.6686367316915081
4112751001001;1;0.6686713645303
4112801001001;1;0.6198634854848506
4112900001001;1;0.69493902102799
4112959001001;1;0.6469098630565691
4113007001001;1;0.6561571152077929
4113106001001;1;0.606399917925099
4113205003001;1;0.6511598856839792
4113205003002;1;0.6398555997741991
4113254001001;1;0.8024448672271352
4113304003001;1;0.5286610948506918
4113304003002;1;0.7594124262026078
4113403001001;1;0.6113559871733987
4113429001001;1;0.666800209191049
4113452001001;1;0.6468310629029025
4113502001001;1;0.5975238956983623
4113601001001;1;0.5552751225490916
4113700005001;1;0.28250410260632614
4113700005002;1;0.6964908479843998
4113700005003;1;0.5028068491703138
4113700005004;1;0.5534513832455609
4113700005005;1;0.46251397157954105
4113700005006;1;0.5065630486010011
4113734001001;1;0.6933719476802964
4113759001001;1;0.6786796740935369
4113809001001;1;0.6461279420976892
4113908001001;1;0.6407268369499348
4114005001001;1;0.6222096020925948
4114104001001;1;0.6044976692851091
4114203003001;1;0.5643256162008158
4114203003002;1;0.5661036551148625
4114302001001;1;0.7151969285763512
4114351001001;1;0.7485121041206112
4114401001001;1;0.6658415749165367
4114500001001;1;0.6518244050709745
4114609003001;1;0.612753506506066
4114609003002;1;0.5014455613097013
4114708001001;1;0.6663642188679879
4114807003001;1;0.6046516237854492
4114807003002;1;0.5381157589836393
4114906001001;1;0.6777859001068733
4115002001001;1;0.6942070372776716
4115101001001;1;0.7257847054069588
4115200004001;1;0.4494496176752481
4115200004002;1;0.40932112163408624
4115200004003;1;0.5281513054204281
4115200004004;1;0.4815117183624078
4115200004005;1;0.31476224273702835
4115200004006;1;0.5319964064618754
4115200004007;1;0.44336051995768055
4115200004008;1;0.4198730855180026
4115200004009;1;0.1928165991090973
4115200004010;1;0.35302783089212847
4115200004011;1;0.516808981659443
4115200004012;1;0.27652271576407633
4115200004013;1;0.2700914366404002
4115200004014;1;0.3798660635529926
4115200004015;1;0.32147480406930773
4115200004016;1;0.49723561377284314
4115200004017;1;0.43763692799109305
4115200004018;1;0.5516172319097539
4115200004019;1;0.4728834315557566
4115200004020;1;0.55990507461222
4115309001001;1;0.6571929663549129
4115358001001;1;0.5803779472969021
4115408001001;1;0.6615107059505266
4115457001001;1;0.7991987620295014
4115507001001;1;0.6056200073594185
4115606001001;1;0.6061390016140117
4115705003001;1;0.5560415397296845
4115705003002;1;0.5752930508766112
4115739001001;1;0.7347203073633561
4115754001001;1;0.7098111745617061
4115804003001;1;0.6162470193938181
4115804003002;1;0.5260249680112445
4115853001001;1;0.6199553973321926
4115903001001;1;0.6619225545661783
4116000001001;1;0.5507349376305658
4116059001001;1;0.6431421771861264
4116109001001;1;0.6897391546604588
4116208001001;1;0.6497838414772766
4116307001001;1;0.6243105471229282
4116406001001;1;0.6321207334152785
4116505001001;1;0.5941568891773644
4116604001001;1;0.624132962107453
4116703001001;1;0.598599943865942
4116802001001;1;0.7072385447124375
4116901003001;1;0.6047296603486593
4116950001001;1;0.6648632318736297
4117008001001;1;0.693239829175841
4117057001001;1;0.7560053866751101
4117107001001;1;0.5843974327077177
4117206001001;1;0.6414808689826058
4117214001001;1;0.6806015505284564
4117222001001;1;0.6061841143066045
4117255001001;1;0.6416395548284803
4117271001001;1;0.7209489215692776
4117297001001;1;0.6174584774746049
4117305001001;1;0.7980999280948093
4117404001001;1;0.6177977245456407
4117453001001;1;0.6497983138817514
4117503003001;1;0.6471277574449903
4117503003002;1;0.5957707327641059
4117602003001;1;0.7843831892026587
4117602003002;1;0.6445383423827685
4117701003001;1;0.5364990374670197
4117701003002;1;0.6859225746194789
4117800001001;1;0.7278735286587379
4117909003001;1;0.536545284844145
4117909003002;1;0.5439123723304925
4118006001001;1;0.5914161709083625
4118105001001;1;0.6218818524156023
4118204003001;1;0.6699283225529238
4118204003002;1;0.5106461768323446
4118204003003;1;0.5983556173056819
4118204003004;1;0.5418246047798694
4118204003005;1;0.44815698578742186
4118204003006;1;0.43168973110716236
4118204003007;1;0.6132165520873046
4118303001001;1;0.632484386223715
4118402003001;1;0.5659649551921311
4118402003002;1;0.4900398010948563
4118402003003;1;0.43632114070583566
4118402003004;1;0.6288981207861303
4118402003005;1;0.5319271069489159
4118451001001;1;0.5823710831924406
4118501003001;1;0.5857517651084251
4118501003002;1;0.3218938043454153
4118501003003;1;0.5523315836431234
4118501003004;1;0.4992331906169799
4118600001001;1;0.6580993825067442
4118709001001;1;0.6551758889580994
4118808001001;1;0.6142572231409361
4118857001001;1;0.635376474073755
4118907001001;1;0.6416228557125379
4119004001001;1;0.6343999294644218
4119103001001;1;0.6697450944133273
4119152003001;1;0.5390987338597801
4119152003002;1;0.5350906870124155
4119152003003;1;0.5759022448277933
4119152003004;1;0.47666035059479445
4119152003005;1;0.5509777964813378
4119202001001;1;0.6404003578798064
4119251001001;1;0.7026692812473788
4119301001001;1;0.7216709838512876
4119400001001;1;0.6428805885244677
4119509003001;1;0.6689339946958844
4119509003002;1;0.6150475447703485
4119509003003;1;0.6756028401191396
4119509003004;1;0.5876510160151184
4119608003001;1;0.6093941932071746
4119608003002;1;0.6694855762869821
4119657001001;1;0.6479882363603563
4119707001001;1;0.6339769805824139
4119806001001;1;0.6588918291596535
4119905004001;1;0.6374760659495099
4119905004002;1;0.49407752504771557
4119905004003;1;0.4916874509067817
4119905004004;1;0.4129914171676819
4119905004005;1;0.6437773286099102
4119905004006;1;0.49775515988894625
4119905004007;1;0.4559165730597261
4119905004008;1;0.5851212186077955
4119905004009;1;0.5475388680341235
4119905004010;1;0.6369992532580596
4119905004011;1;0.5752643830300634
4119905004012;1;0.5881326897272701
4119905004013;1;0.48898596317176285
4119905004014;1;0.4257485316100896
4119905004015;1;0.37370300296557446
4119954001001;1;0.5705835482215061
4120002001001;1;0.5692009393291436
4120101001001;1;0.6443369798987509
4120150001001;1;0.7044438224139574
4120200001001;1;0.5838265589948997
4120309001001;1;0.6845590642389086
4120333001001;1;0.6837311355547394
4120358001001;1;0.5954911193382437
4120408001001;1;0.6422732597321966
4120507001001;1;0.6471022897246643
4120606003001;1;0.690802502071725
4120606003002;1;0.7066548752847713
4120655001001;1;0.6751218455583853
4120705001001;1;0.6306090923726618
4120804001001;1;0.5438726214681546
4120853001001;1;0.5673909263423978
4120903003001;1;0.6496577742408506
4120903003002;1;0.7061407903996705
4121000001001;1;0.672839727885607
4121109001001;1;0.6564025300644043
4121208001001;1;0.685485781665132
4121257001001;1;0.7662589406380764
4121307001001;1;0.645686840918392
4121356001001;1;0.6855944694992934
4121406001001;1;0.6296702259204068
4121505001001;1;0.6975230356668742
4121604001001;1;0.666595141882536
4121703001001;1;0.7868269715533278
4121752001001;1;0.7534959458230122
4121802001001;1;0.6209983304360467
4121901001001;1;0.6693237042928885
4122008001001;1;0.7171221480894536
4122107001001;1;0.6125053337091135
4122156001001;1;0.7827531015180647
4122172001001;1;0.7271936543285991
4122206003001;1;0.6200406907178114
4122206003002;1;0.7192778056054563
4122305003001;1;0.6274972523590953
4122305003002;1;0.4788052217513066
4122404003001;1;0.38946980654506863
4122404003002;1;0.5869124831742315
4122404003003;1;0.6276066013486092
4122503001001;1;0.6879574892302222
4122602001001;1;0.6304204735996006
4122651001001;1;0.706216348777666
4122701001001;1;0.603350373208123
4122800001001;1;0.6994955463086675
4122909001001;1;0.663918608724108
4123006001001;1;0.6508657597815704
4123105001001;1;0.7302852526912897
4123204001001;1;0.635660051053762
4123303001001;1;0.6185913897204603
4123402001001;1;0.6117862664219788
4123501001001;1;0.5939488801149289
4123600001001;1;0.6206628380886848
4123709001001;1;0.607898385110582
4123808001001;1;0.6449042253242769
4123824001001;1;0.6717260903595567
4123857001001;1;0.7547556470081306
4123907001001;1;0.6300901843125503
4123956001001;1;0.6491019050782043
4124004001001;1;0.7097037521556799
4124020001001;1;0.6239027180874942
4124053001001;1;0.5770520232762028
4124103003001;1;0.6423134410500425
4124103003002;1;0.5491237479355634
4124202001001;1;0.639515907232587
4124301001001;1;0.6191266247019721
4124400001001;1;0.7067931273993602
4124509001001;1;0.5912771626185862
4124608001001;1;0.6997007684827962
4124707001001;1;0.7434924929733621
4124806001001;1;0.620556949125952
4124905001001;1;0.7001047439353232
4125001001001;1;0.6605321124187727
4125100001001;1;0.772513525355922
4125209001001;1;0.6103001225654107
4125308001001;1;0.5961398985019405
4125357001001;1;0.7157114055798995
4125407001001;1;0.6899885974071472
4125456001001;1;0.6469735751537435
4125506005001;1;0.470722992416879
4125506005002;1;0.4829149033748454
4125506005003;1;0.6181307956679405
4125506005004;1;0.6275125846517647
4125506005005;1;0.6148707650721578
4125506005006;1;0.6836312544087814
4125555001001;1;0.6507368908936589
4125605003001;1;0.6859454290005824
4125605003002;1;0.5671423562834539
4125704001001;1;0.6657878631590858
4125753001001;1;0.690739247601701
4125803001001;1;0.5994856836524318
4125902001001;1;0.6447201403279567
4126009001001;1;0.6249699420661027
4126108001001;1;0.615872919835872
4126207001001;1;0.7428404947562727
4126256003001;1;0.6695692005627882
4126256003002;1;0.7107493579496639
4126256003003;1;0.6648984738676361
4126256003004;1;0.6163756323391594
4126256003005;1;0.6529047077069837
4126272001001;1;0.6917736920263341
4126306001001;1;0.718545989374209
4126355001001;1;0.6216506081660109
4126405001001;1;0.6097047558792774
4126504001001;1;0.6111094213456066
4126603001001;1;0.6555757992224159
4126652001001;1;0.7131264171062652
4126678001001;1;0.7329231821878962
4126702001001;1;0.5929786868595661
4126801001001;1;0.6550128523875661
4126900001001;1;0.6587925701304285
4127007001001;1;0.7060125184384597
4127106003001;1;0.629283437532589
4127106003002;1;0.5298219746215593
4127106003003;1;0.6004025890723949
4127205001001;1;0.6071428126961194
4127304001001;1;0.6362469696317034
4127403001001;1;0.6117743527105334
4127502001001;1;0.7274288091973011
4127601001001;1;0.7565890323381912
4127700003001;1;0.6138058493845142
4127700003002;1;0.5630677708883531
4127700003003;1;0.6571136212449525
4127700003004;1;0.4684106648965955
4127700003005;1;0.3304427992525865
4127700003006;1;0.440366590024841
4127700003007;1;0.6105374324880734
4127809001001;1;0.6636857870397914
4127858001001;1;0.6916834427645235
4127882001001;1;0.8054578187097445
4127908001001;1;0.6331656675291671
4127957001001;1;0.6185672647842575
4127965001001;1;0.7217373441435592
4128005001001;1;0.6095000591925163
4128104003001;1;0.5735550328129653
4128104003002;1;0.6293855603496602
4128104003003;1;0.3682938318595649
4128104003004;1;0.4153199611712912
4128104003005;1;0.6072745818652309
4128203003001;1;0.599916706090083
4128203003002;1;0.5296794483415446
4128302001001;1;0.6056138503694256
4128401001001;1;0.6203413691973201
4128500001001;1;0.6488253230386444
4128534001001;1;0.7224116698174486
4128559001001;1;0.6520870155955893
4128609001001;1;0.6574678772821851
4128625001001;1;0.7137243319381599
4128633001001;1;0.8201330942407349
4128658001001;1;0.6727083055207251
4128708001001;1;0.6580148159009055
4128807001001;1;0.6496680396558162
4100103001001;2;0.12395122264579186
4100202001001;2;0.12891345102632526
4100301001001;2;0.1181624300027109
4100400003001;2;0.17559861046728625
4100400003002;2;0.17662050278306327
4100400003003;2;0.15257793148755439
4100400003004;2;0.15964362315047184
4100459001001;2;0.11158910761859744
4100509001001;2;0.14065377731448891
4100608001001;2;0.13756005727626905
4100707001001;2;0.15754839790999578
4100806001001;2;0.12666858126740527
4100905001001;2;0.15360591685126707
4101002001001;2;0.1775506511857188
4101051001001;2;0.1315610099147895
4101101001001;2;0.15586024180485125
4101150001001;2;0.136473930276285
4101200001001;2;0.14344313005064604
4101309001001;2;0.13543169511984213
4101408003001;2;0.15950471897871932
4101408003002;2;0.15963870027643504
4101408003003;2;0.17344821735142496
4101408003004;2;0.15968443608589897
4101408003005;2;0.18926458074005914
4101408003006;2;0.16205810234905677
4101408003007;2;0.16373060157289093
4101507003001;2;0.19125274885137084
4101507003002;2;0.2008853224985442
4101507003003;2;0.1463198242580459
4101507003004;2;0.17303608147707156
4101507003005;2;0.16242286850340898
4101507003006;2;0.16805003821357772
4101606001001;2;0.15015106411107107
4101655001001;2;0.13168077037068956
4101705001001;2;0.15488837522189147
4101804003001;2;0.16990208309619576
4101804003002;2;0.1675370834263848
4101804003003;2;0.17351831998372816
4101804003004;2;0.18344159561480664
4101804003005;2;0.21347755987083206
4101804003006;2;0.1956688576408012
4101853001001;2;0.1420283667598497
4101903001001;2;0.1402545249472119
4102000003001;2;0.15654827882891809
4102000003002;2;0.1601438490489388
4102109001001;2;0.1704760282091863
4102208001001;2;0.1211878540007909
4102307001001;2;0.1138082595680444
4102406003001;2;0.1417388879210658
4102406003002;2;0.14075060494708916
4102505001001;2;0.1350131055746915
4102604001001;2;0.1835464854000404
4102703001001;2;0.145259607768601
4102752001001;2;0.14671569890238212
4102802001001;2;0.14964103350441146
4102901001001;2;0.15637597852010868
4103008001001;2;0.14379026799981182
4103024001001;2;0.13746623269895758
4103040001001;2;0.1310122442147467
4103057001001;2;0.12379503777261602
4103107001001;2;0.11257885336502879
4103156001001;2;0.18879402071619325
4103206001001;2;0.12751463905454213
4103222001001;2;0.14968086596179664
4103305001001;2;0.137524627143239
4103354001001;2;0.13985431135095505
4103370001001;2;0.15961434956680692
4103404001001;2;0.11318038427510976
4103453001001;2;0.1830868760694468
4103479001001;2;0.13013629326581277
4103503001001;2;0.14159511520768633
4103602001001;2;0.14945416135293682
4103701003001;2;0.19230488005750018
4103701003002;2;0.15794657249106844
4103701003003;2;0.17221505076670987
4103701003004;2;0.18665224811798756
4103701003005;2;0.1796479059864041
4103800001001;2;0.14051693564133047
4103909001001;2;0.14582048024824515
4103958001001;2;0.11985513360842819
4104006003001;2;0.144290537135749
4104006003002;2;0.182579068463002
4104055001001;2;0.1460737617328354
4104105001001;2;0.15405321236754407
4104204003001;2;0.19612509354156166
4104204003002;2;0.14245384507122763
4104204003003;2;0.17940227134420558
4104204003004;2;0.19186825453658327
4104204003005;2;0.16456470978811458
4104253001001;2;0.1719760115988864
4104303003001;2;0.15828907543135742
4104303003002;2;0.16085922818488774
4104303003003;2;0.1507292536069815
4104303003004;2;0.1486353725548688
4104303003005;2;0.16100190555840102
4104402001001;2;0.11508726313264656
4104428001001;2;0.1356313078326589
4104451001001;2;0.12775056062958717
4104501001001;2;0.16728188973891722
4104600001001;2;0.15197987776208255
4104659001001;2;0.16940766747427044
4104709001001;2;0.13232470341268163
4104808005001;2;0.1761380333615441
4104808005002;2;0.1902018162017216
4104808005003;2;0.15939018902302138
4104808005004;2;0.19130271987413722
4104808005005;2;0.16734163961485976
4104808005006;2;0.1754675643131446
4104808005007;2;0.18550860194544797
4104808005008;2;0.19722026869761192
4104808005009;2;0.18114618931514753
4104808005010;2;0.18404706790946082
4104808005011;2;0.1485383940025985
4104808005012;2;0.17874220380578462
4104808005013;2;0.13200597053891863
4104808005014;2;0.16692947132176086
4104808005015;2;0.1759084991142509
4104808005016;2;0.1914563870312675
4104808005017;2;0.14615044672819694
4104907003001;2;0.1621037906095427
4104907003002;2;0.12632704919311388
4104907003003;2;0.1605402817067712
4105003001001;2;0.15081003898032636
4105102001001;2;0.12162149664566572
4105201001001;2;0.08936143208027866
4105300001001;2;0.152048781653127
4105409001001;2;0.15600138806346522
4105508003001;2;0.14915812453527702
4105508003002;2;0.1576410418244792
4105508003003;2;0.18478790291899527
4105508003004;2;0.1592168003768664
4105607001001;2;0.15482816683005435
4105706001001;2;0.13605793956204595
4105805005001;2;0.17052340562877863
4105805005002;2;0.16498840843131393
4105805005003;2;0.15492273879448457
4105805005004;2;0.1826154804581647
4105805005005;2;0.16591459005918877
4105805005006;2;0.17214269367941049
4105805005007;2;0.1611764959471981
4105805005008;2;0.19070433721143626
4105805005009;2;0.17576620297816462
4105805005010;2;0.19712368281688716
4105805005011;2;0.16249161502400658
4105904001001;2;0.1408072579519927
4106001001001;2;0.12442100008483269
4106100001001;2;0.1527286237090657
4106209001001;2;0.12227208495366587
4106308001001;2;0.16928625277084064
4106407003001;2;0.1393998545943605
4106407003002;2;0.16612311654710163
4106456001001;2;0.1081270062684828
4106506001001;2;0.16573342791179652
4106555001001;2;0.13425748422502948
4106571001001;2;0.16960309623213052
4106605001001;2;0.15172315469213882
4106704001001;2;0.14185625234350185
4106803001001;2;0.1423265303577674
4106852001001;2;0.13774299465969086
4106902005001;2;0.14395149629246948
4106902005002;2;0.07941183872881628
4106902005003;2;0.07405095996686467
4106902005004;2;0.1757863492067658
4106902005005;2;0.08970589002379627
4106902005006;2;0.05983978933275372
4106902005007;2;0.1925327362513038
4106902005008;2;0.1304254315250429
4106902005009;2;0.12341248604409175
4106902005010;2;0.16983425775633518
4106902005011;2;0.1595909649586412
4106902005012;2;0.17324024244008188
